id,love,joy,passion,happiness,sadness,anger,loneliness,longing,fear,surprise
3358.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3359.0,0.54427,0.12377,0.08677,0.06963,0.05375,0.04961,0.03333,0.02443,0.01444,0.0
3360.0,0.44692,0.22488,0.06954,0.06078,0.06128,0.05514,0.03325,0.03155,0.01665,0.0
3361.0,0.6217,0.17575,0.07801,0.04616,0.035,0.02172,0.00941,0.00894,0.00331,0.0
3362.0,0.5159,0.19814,0.07894,0.0731,0.04322,0.03673,0.0151,0.02177,0.0063,0.0108
3363.0,0.54059,0.19819,0.07993,0.05782,0.04034,0.03736,0.02036,0.01761,0.00779,0.0
3364.0,0.53447,0.2033,0.08471,0.04747,0.0422,0.03537,0.02105,0.01707,0.00818,0.00618
3365.0,0.65313,0.21054,0.04745,0.02874,0.02399,0.01768,0.00873,0.00677,0.00298,0.0
3366.0,0.54739,0.14501,0.08086,0.0563,0.05491,0.04645,0.0339,0.02133,0.01386,0.0
3367.0,0.56857,0.18163,0.08902,0.05326,0.04656,0.02778,0.01762,0.01057,0.005,0.0
3368.0,0.52911,0.22274,0.07982,0.06367,0.04014,0.02329,0.01519,0.01888,0.00717,0.0
3369.0,0.51449,0.20038,0.07976,0.06841,0.04784,0.03633,0.02374,0.02179,0.00726,0.0
3370.0,0.56727,0.20708,0.05898,0.06618,0.03501,0.02875,0.00991,0.01365,0.00416,0.00902
3371.0,0.64191,0.14807,0.03893,0.06,0.03464,0.03061,0.01466,0.02052,0.01066,0.0
3372.0,0.55924,0.23422,0.06421,0.04734,0.02995,0.02546,0.01268,0.01809,0.00881,0.0
3373.0,0.48777,0.23528,0.10046,0.02958,0.06114,0.02084,0.00895,0.00793,0.00116,0.04689
3374.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3375.0,0.46168,0.20992,0.10302,0.08144,0.05013,0.04283,0.01969,0.02207,0.00618,0.00305
3376.0,0.55211,0.19923,0.07835,0.06807,0.03999,0.02705,0.013,0.01663,0.00556,0.0
3377.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3378.0,0.42599,0.24472,0.0902,0.07581,0.05414,0.05224,0.02651,0.02459,0.00579,0.0
3379.0,0.46723,0.16207,0.0996,0.12615,0.0603,0.04395,0.01494,0.01663,0.0067,0.00242
3380.0,0.62443,0.20479,0.05779,0.04207,0.0271,0.01826,0.01144,0.00908,0.00503,0.0
3381.0,0.58483,0.18597,0.07796,0.05888,0.03224,0.02694,0.01516,0.01307,0.00494,0.0
3382.0,0.66719,0.15602,0.06266,0.03909,0.02721,0.01873,0.01343,0.01117,0.00452,0.0
3383.0,0.47144,0.20018,0.07996,0.08412,0.06679,0.04672,0.01552,0.01906,0.00775,0.00846
3384.0,0.56632,0.1871,0.12965,0.0597,0.02507,0.01067,0.00977,0.00883,0.00288,0.0
3385.0,0.47354,0.23301,0.11875,0.05217,0.04004,0.02604,0.01708,0.03596,0.00341,0.0
3386.0,0.53591,0.15487,0.09404,0.07478,0.03456,0.05897,0.02236,0.019,0.00551,0.0
3387.0,0.5824,0.15991,0.07107,0.05303,0.02704,0.01733,0.00851,0.00903,0.00428,0.06741
3388.0,0.53984,0.17306,0.09678,0.07401,0.03358,0.0334,0.01816,0.02634,0.00483,0.0
3389.0,0.57981,0.16218,0.07683,0.05293,0.04018,0.03492,0.01906,0.0153,0.00562,0.01318
3390.0,0.46527,0.21992,0.07177,0.05667,0.09441,0.03302,0.02397,0.02736,0.00762,0.0
3391.0,0.55015,0.18095,0.10084,0.05967,0.03344,0.01944,0.0162,0.01311,0.00722,0.01898
3392.0,0.51379,0.18405,0.08165,0.07687,0.04759,0.04034,0.03414,0.01691,0.00466,0.0
3393.0,0.54897,0.141,0.06981,0.101,0.04199,0.03414,0.01661,0.01829,0.00516,0.02303
3394.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3395.0,0.6645,0.07547,0.07687,0.08203,0.03645,0.02326,0.01481,0.02008,0.00654,0.0
3396.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3397.0,0.52674,0.19014,0.07285,0.08332,0.04561,0.03236,0.01979,0.02005,0.0065,0.00264
3398.0,0.47506,0.29222,0.0726,0.04954,0.05789,0.0252,0.01833,0.00916,0.0,0.0
3399.0,0.52933,0.157,0.10763,0.05911,0.05082,0.03699,0.02714,0.02335,0.00863,0.0
3400.0,0.37215,0.38626,0.06236,0.04924,0.05194,0.04305,0.01733,0.01458,0.0031,0.0
3401.0,0.46328,0.20816,0.10079,0.0814,0.04832,0.03681,0.02306,0.02114,0.00932,0.00772
3402.0,0.56645,0.21421,0.0806,0.04475,0.0402,0.02477,0.01478,0.01,0.00423,0.0
3403.0,0.53518,0.19398,0.08262,0.06908,0.048,0.03413,0.01716,0.01409,0.00576,0.0
3404.0,0.53005,0.21545,0.10202,0.04713,0.03783,0.03114,0.01737,0.01486,0.00416,0.0
3405.0,0.47548,0.20758,0.11022,0.08286,0.04369,0.03465,0.01305,0.01491,0.00596,0.0116
3406.0,0.55563,0.22316,0.0717,0.06385,0.03042,0.0225,0.01461,0.01266,0.00546,0.0
3407.0,0.49819,0.26031,0.06976,0.05467,0.03945,0.03341,0.01769,0.01841,0.00811,0.0
3408.0,0.41812,0.21934,0.27228,0.06673,0.02353,0.0,0.0,0.0,0.0,0.0
3409.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3410.0,0.50072,0.2064,0.08524,0.08392,0.0433,0.03954,0.01751,0.01877,0.00461,0.0
3411.0,0.57453,0.22472,0.07482,0.04546,0.02901,0.02097,0.01298,0.01347,0.00403,0.0
3412.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3413.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3414.0,0.63146,0.14886,0.07046,0.05979,0.03453,0.04721,0.00769,0.0,0.0,0.0
3415.0,0.675,0.16191,0.04539,0.04255,0.03765,0.0225,0.0075,0.0075,0.0,0.0
3416.0,0.60088,0.1703,0.07369,0.05404,0.03492,0.02767,0.01594,0.0174,0.00516,0.0
3417.0,0.63043,0.191,0.05511,0.05644,0.02582,0.01646,0.00678,0.01338,0.00458,0.0
3418.0,0.48688,0.20347,0.13633,0.05165,0.03429,0.05491,0.01901,0.01257,0.00089,0.0
3419.0,0.5562,0.20848,0.06105,0.05387,0.04947,0.03167,0.0161,0.01655,0.0066,0.0
3420.0,0.538,0.16443,0.10793,0.07125,0.04251,0.03118,0.01822,0.02031,0.00616,0.0
3421.0,0.43737,0.20605,0.11052,0.08045,0.06383,0.04297,0.02287,0.02678,0.00916,0.0
3422.0,0.54248,0.16546,0.10551,0.04771,0.04971,0.03493,0.02164,0.0177,0.00812,0.00674
3423.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3424.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3425.0,0.66737,0.14958,0.07754,0.04708,0.04042,0.00964,0.00402,0.00167,0.00268,0.0
3426.0,0.66115,0.08138,0.1005,0.05123,0.03451,0.02681,0.01801,0.01817,0.00824,0.0
3427.0,0.53704,0.19475,0.08339,0.06397,0.0408,0.03443,0.01754,0.01862,0.00596,0.0035
3428.0,0.4325,0.22119,0.09134,0.09469,0.069,0.03546,0.0218,0.02265,0.01138,0.0
3429.0,0.54533,0.22828,0.08183,0.04524,0.03828,0.02668,0.01688,0.01228,0.0052,0.0
3430.0,0.52089,0.24501,0.05546,0.05527,0.03351,0.02561,0.01923,0.01604,0.0058,0.02318
3431.0,0.53733,0.20816,0.08161,0.06883,0.03648,0.02926,0.01457,0.01759,0.00616,0.0
3432.0,0.58402,0.06347,0.0379,0.03184,0.01435,0.01381,0.00563,0.00538,0.00157,0.24204
3433.0,0.49081,0.20872,0.08753,0.06441,0.04808,0.03525,0.02064,0.01761,0.00786,0.01909
3434.0,0.55179,0.20012,0.07964,0.06151,0.04316,0.02911,0.01302,0.01554,0.0061,0.0
3435.0,0.62145,0.21092,0.06936,0.03845,0.02081,0.01644,0.01002,0.01025,0.00231,0.0
3436.0,0.50622,0.125,0.27584,0.02588,0.02196,0.01569,0.01373,0.00392,0.01176,0.0
3437.0,0.55164,0.18129,0.09105,0.05917,0.04515,0.03241,0.0166,0.01328,0.00509,0.00432
3438.0,0.86666,0.03922,0.04052,0.03007,0.02353,0.0,0.0,0.0,0.0,0.0
3439.0,0.475,0.20382,0.15078,0.1351,0.03529,0.0,0.0,0.0,0.0,0.0
3440.0,0.59063,0.18634,0.07534,0.05809,0.02986,0.02716,0.0145,0.01252,0.00556,0.0
3441.0,0.52913,0.18896,0.08493,0.07149,0.03635,0.03593,0.02196,0.02062,0.0069,0.00374
3442.0,0.47276,0.25507,0.07468,0.04259,0.05663,0.04279,0.0306,0.0125,0.01239,0.0
3443.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3444.0,0.54409,0.19574,0.08429,0.05673,0.03571,0.03492,0.01968,0.01656,0.00529,0.00699
3445.0,0.75663,0.17589,0.04451,0.01289,0.01008,0.0,0.0,0.0,0.0,0.0
3446.0,0.58093,0.17253,0.09733,0.04312,0.03657,0.02685,0.01054,0.01314,0.00086,0.01814
3447.0,0.58933,0.11644,0.05552,0.04262,0.03777,0.09168,0.01755,0.04033,0.00875,0.0
3448.0,0.45027,0.22806,0.09052,0.06813,0.05979,0.06403,0.02137,0.01233,0.0055,0.0
3449.0,0.51578,0.19937,0.07703,0.06543,0.04095,0.03634,0.02206,0.01902,0.00671,0.0173
3450.0,0.47455,0.24166,0.09118,0.07682,0.04331,0.03225,0.02186,0.01298,0.00538,0.0
3451.0,0.67373,0.11438,0.09614,0.08045,0.03529,0.0,0.0,0.0,0.0,0.0
3452.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3453.0,0.44207,0.19161,0.10786,0.10336,0.05794,0.04374,0.02137,0.02626,0.00579,0.0
3454.0,0.56191,0.17937,0.09772,0.05741,0.03832,0.0319,0.01972,0.01042,0.00322,0.0
3455.0,0.37729,0.25184,0.07717,0.09259,0.05795,0.05324,0.03183,0.02653,0.00813,0.02343
3456.0,0.55114,0.20945,0.07466,0.05355,0.03835,0.03625,0.01472,0.01582,0.00607,0.0
3457.0,0.80883,0.1179,0.02197,0.01945,0.01184,0.00696,0.00706,0.00375,0.00224,0.0
3458.0,0.55168,0.20164,0.07595,0.04745,0.04661,0.02795,0.01765,0.01345,0.00732,0.01032
3459.0,0.60949,0.22273,0.06517,0.03581,0.02265,0.0193,0.01101,0.01028,0.00357,0.0
3460.0,0.64982,0.17956,0.06495,0.04522,0.03345,0.00954,0.00777,0.00699,0.0027,0.0
3461.0,0.60343,0.22099,0.07096,0.03975,0.02423,0.02155,0.00814,0.00885,0.0021,0.0
3462.0,0.4263,0.18455,0.1005,0.09163,0.06492,0.06151,0.02323,0.02454,0.00994,0.01288
3463.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3464.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3465.0,0.50879,0.2043,0.0784,0.05999,0.05304,0.04308,0.01904,0.01929,0.00671,0.00736
3466.0,0.57955,0.17842,0.06931,0.06403,0.04236,0.02387,0.01659,0.01853,0.00734,0.0
3467.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3468.0,0.55727,0.21749,0.09714,0.0424,0.0352,0.02593,0.01216,0.00831,0.0041,0.0
3469.0,0.56803,0.17616,0.06147,0.04681,0.03139,0.02999,0.01678,0.0164,0.00397,0.04899
3470.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3471.0,0.48764,0.16898,0.15537,0.05921,0.04638,0.0354,0.02377,0.01466,0.00525,0.00335
3472.0,0.5391,0.16477,0.10033,0.05146,0.05352,0.0337,0.02756,0.01736,0.00963,0.00257
3473.0,0.45644,0.19103,0.08457,0.09056,0.06242,0.05279,0.01465,0.02421,0.00746,0.01587
3474.0,0.5353,0.20305,0.07684,0.07491,0.03797,0.03201,0.01431,0.01667,0.00584,0.00308
3475.0,0.50072,0.20623,0.08163,0.07527,0.0432,0.03583,0.01479,0.02287,0.00645,0.01302
3476.0,0.59571,0.01881,0.00677,0.0053,0.00236,0.00266,0.00073,0.0008,0.00113,0.36573
3477.0,0.62886,0.18017,0.05932,0.04193,0.03098,0.02611,0.01612,0.01224,0.00426,0.0
3478.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3479.0,0.66938,0.18167,0.06269,0.0272,0.02082,0.02145,0.00828,0.00628,0.00222,0.0
3480.0,0.66437,0.12724,0.03687,0.04319,0.07507,0.01998,0.0144,0.0111,0.00778,0.0
3481.0,0.65628,0.18936,0.07035,0.0422,0.02076,0.0049,0.0082,0.00432,0.00364,0.0
3482.0,0.42908,0.23983,0.12013,0.09554,0.10503,0.01038,0.0,0.0,0.0,0.0
3483.0,0.56552,0.17122,0.09724,0.07154,0.03659,0.02571,0.01467,0.01271,0.0048,0.0
3484.0,0.50758,0.22407,0.09334,0.05741,0.03647,0.02864,0.02023,0.01962,0.0085,0.00414
3485.0,0.52651,0.21772,0.07041,0.05149,0.04338,0.04106,0.02364,0.02016,0.00564,0.0
3486.0,0.56439,0.18371,0.09162,0.06091,0.03349,0.03097,0.01594,0.01535,0.00362,0.0
3487.0,0.56523,0.18334,0.07386,0.06302,0.03917,0.02897,0.01769,0.01755,0.00553,0.00565
3488.0,0.57146,0.1801,0.12209,0.05232,0.02928,0.02295,0.01123,0.00854,0.00203,0.0
3489.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3490.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3491.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3492.0,0.39865,0.18526,0.09453,0.08079,0.06502,0.04447,0.03887,0.04091,0.01333,0.03816
3493.0,0.62732,0.14253,0.05303,0.06176,0.0548,0.025,0.01602,0.01203,0.00752,0.0
3494.0,0.49066,0.23992,0.07264,0.0435,0.01902,0.01737,0.00985,0.01086,0.00517,0.091
3495.0,0.41078,0.17258,0.1472,0.12737,0.0557,0.03797,0.02285,0.01622,0.00639,0.00294
3496.0,0.5889,0.14751,0.08664,0.05732,0.04648,0.03121,0.01465,0.01255,0.00545,0.00927
3497.0,0.6047,0.15454,0.06788,0.03984,0.0442,0.02965,0.02306,0.01341,0.00801,0.01472
3498.0,0.6001,0.19436,0.03908,0.06432,0.03897,0.02552,0.01402,0.01602,0.0076,0.0
3499.0,0.55112,0.16988,0.08405,0.07441,0.03711,0.03236,0.02036,0.01878,0.01193,0.0
3500.0,0.50573,0.19665,0.09113,0.07258,0.04412,0.03888,0.01877,0.01834,0.00762,0.00616
3501.0,0.60909,0.1689,0.06351,0.07359,0.0327,0.0228,0.01328,0.01026,0.00586,0.0
3502.0,0.43839,0.22977,0.05287,0.08115,0.14879,0.02369,0.0089,0.01644,0.0,0.0
3503.0,0.47228,0.23901,0.09719,0.04658,0.04853,0.02495,0.02093,0.01095,0.00885,0.03073
3504.0,0.55548,0.15281,0.09577,0.09385,0.03561,0.02794,0.00771,0.02312,0.00771,0.0
3505.0,0.45983,0.18984,0.08229,0.05944,0.05167,0.03927,0.02875,0.02415,0.01476,0.05001
3506.0,0.55339,0.15492,0.08098,0.06346,0.04777,0.03012,0.02227,0.01909,0.00724,0.02076
3507.0,0.51574,0.17284,0.10273,0.0719,0.05895,0.03596,0.02039,0.01443,0.00706,0.0
3508.0,0.39302,0.21293,0.11927,0.10575,0.04908,0.05786,0.0262,0.02511,0.01077,0.0
3509.0,0.51649,0.18159,0.07746,0.06676,0.04378,0.03227,0.02358,0.01855,0.00854,0.03098
3510.0,0.49978,0.20131,0.09763,0.07957,0.05013,0.02886,0.01556,0.01504,0.00571,0.00641
3511.0,0.56783,0.19642,0.08943,0.05643,0.03296,0.02439,0.01631,0.01176,0.00448,0.0
3512.0,0.55415,0.20148,0.10227,0.04713,0.03567,0.02636,0.0167,0.01282,0.0034,0.0
3513.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3514.0,0.60103,0.19968,0.07456,0.04401,0.02891,0.02215,0.01189,0.01217,0.0056,0.0
3515.0,0.46876,0.23144,0.1166,0.05393,0.03831,0.03186,0.02283,0.01527,0.00652,0.01449
3516.0,0.64462,0.15959,0.07224,0.0435,0.03179,0.02059,0.01213,0.00955,0.00324,0.00275
3517.0,0.56157,0.15256,0.08268,0.06503,0.04461,0.03498,0.02882,0.02348,0.00627,0.0
3518.0,0.62145,0.16688,0.08761,0.04001,0.03213,0.02413,0.0122,0.01131,0.00427,0.0
3519.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3520.0,0.6538,0.15781,0.06455,0.04258,0.02646,0.02347,0.01287,0.01292,0.00553,0.0
3521.0,0.43432,0.20528,0.07863,0.10741,0.05375,0.04102,0.01936,0.02627,0.01082,0.02313
3522.0,0.48407,0.23831,0.09289,0.05977,0.04186,0.04289,0.0169,0.01746,0.00587,0.0
3523.0,0.46742,0.17362,0.09458,0.10317,0.05515,0.05403,0.01791,0.02356,0.01055,0.0
3524.0,0.69605,0.14009,0.04167,0.0464,0.02567,0.02455,0.01065,0.01175,0.00316,0.0
3525.0,0.59222,0.1563,0.06761,0.0375,0.05342,0.04261,0.02201,0.0211,0.00723,0.0
3526.0,0.503,0.17085,0.09275,0.08128,0.05608,0.04387,0.01777,0.02147,0.00665,0.00628
3527.0,0.45906,0.24338,0.0845,0.05785,0.05038,0.04339,0.02753,0.0256,0.00832,0.0
3528.0,0.41729,0.20819,0.12743,0.0813,0.05688,0.04283,0.02256,0.0287,0.00915,0.00568
3529.0,0.48101,0.24452,0.08496,0.07426,0.04328,0.02834,0.01383,0.01438,0.00764,0.00778
3530.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3531.0,0.24486,0.21248,0.27617,0.07089,0.07098,0.04629,0.06635,0.00659,0.00539,0.0
3532.0,0.32608,0.2212,0.24642,0.11005,0.06991,0.02362,0.00136,0.00136,0.0,0.0
3533.0,0.66999,0.09067,0.14196,0.03991,0.03513,0.00653,0.00515,0.00859,0.00206,0.0
3534.0,0.48145,0.13655,0.13518,0.15009,0.04173,0.02644,0.016,0.00852,0.00404,0.0
3535.0,0.49026,0.20354,0.0893,0.06243,0.05244,0.03479,0.02537,0.01985,0.01091,0.01111
3536.0,0.48573,0.19655,0.07715,0.07382,0.06071,0.0387,0.02967,0.02906,0.00861,0.0
3537.0,0.62837,0.17387,0.08258,0.04281,0.02325,0.02928,0.00593,0.01071,0.00321,0.0
3538.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3539.0,0.53842,0.21709,0.08612,0.05452,0.036,0.02737,0.01824,0.01664,0.0056,0.0
3540.0,0.48436,0.2292,0.07473,0.05025,0.05408,0.04103,0.04708,0.01702,0.00226,0.0
3541.0,0.60507,0.2078,0.0627,0.04372,0.03218,0.01695,0.01369,0.0124,0.00549,0.0
3542.0,0.48396,0.20242,0.11567,0.06722,0.04473,0.03437,0.02128,0.01774,0.00711,0.00551
3543.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3544.0,0.56241,0.18852,0.07709,0.06546,0.03696,0.02317,0.01631,0.01531,0.00566,0.00911
3545.0,0.54413,0.21342,0.09729,0.05013,0.03311,0.0307,0.01617,0.01087,0.00419,0.0
3546.0,0.54612,0.17875,0.07556,0.05833,0.05379,0.0414,0.01707,0.01489,0.00644,0.00766
3547.0,0.49556,0.24156,0.08417,0.06585,0.04084,0.02806,0.01835,0.01341,0.0081,0.0041
3548.0,0.57502,0.15719,0.09189,0.05305,0.04124,0.04093,0.01786,0.01801,0.0048,0.0
3549.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3550.0,0.57698,0.19276,0.08713,0.04515,0.04205,0.02744,0.0121,0.01314,0.00326,0.0
3551.0,0.61537,0.17857,0.07061,0.05659,0.02901,0.02446,0.01043,0.01206,0.0029,0.0
3552.0,0.59941,0.22557,0.06725,0.04107,0.02667,0.01739,0.01022,0.00979,0.00263,0.0
3553.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3554.0,0.54647,0.21616,0.08721,0.06411,0.02877,0.02119,0.0145,0.01043,0.00333,0.00782
3555.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3556.0,0.57582,0.17542,0.08803,0.05229,0.0441,0.02479,0.0195,0.01415,0.0059,0.0
3557.0,0.53051,0.1778,0.09944,0.07008,0.05199,0.02966,0.01611,0.01864,0.00578,0.0
3558.0,0.56494,0.20514,0.06219,0.07072,0.03145,0.02278,0.01812,0.01824,0.00642,0.0
3559.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3560.0,0.61164,0.19103,0.06158,0.03702,0.04219,0.02321,0.0159,0.0121,0.00532,0.0
3561.0,0.5816,0.16369,0.08562,0.10397,0.03091,0.01496,0.00385,0.011,0.0044,0.0
3562.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3563.0,0.55966,0.149,0.13008,0.03812,0.04609,0.02731,0.01722,0.02111,0.01141,0.0
3564.0,0.5298,0.16583,0.09405,0.06632,0.04899,0.04189,0.02556,0.01879,0.00878,0.0
3565.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3566.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3567.0,0.50717,0.29413,0.0478,0.06981,0.03382,0.02114,0.00746,0.01492,0.00373,0.0
3568.0,0.52298,0.15294,0.08736,0.06007,0.05659,0.04412,0.0287,0.02803,0.00805,0.01117
3569.0,0.69384,0.09691,0.05664,0.09456,0.03981,0.01242,0.00582,0.0,0.0,0.0
3570.0,0.8,0.05882,0.06078,0.0451,0.03529,0.0,0.0,0.0,0.0,0.0
3571.0,0.46997,0.19607,0.13036,0.06528,0.04884,0.03998,0.02374,0.01867,0.00709,0.0
3572.0,0.51126,0.12555,0.1049,0.07903,0.06169,0.04457,0.02723,0.02797,0.00909,0.0087
3573.0,0.49789,0.18477,0.1006,0.05391,0.05072,0.03803,0.02678,0.0189,0.0072,0.02119
3574.0,0.4795,0.19893,0.08991,0.07309,0.06137,0.05543,0.01847,0.01644,0.00686,0.0
3575.0,0.70403,0.13081,0.05193,0.03963,0.03,0.01639,0.00884,0.01403,0.00434,0.0
3576.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3577.0,0.5835,0.17688,0.08287,0.04799,0.03964,0.02894,0.01902,0.0139,0.00728,0.0
3578.0,0.76752,0.08924,0.10304,0.02255,0.01765,0.0,0.0,0.0,0.0,0.0
3579.0,0.2807,0.19347,0.21113,0.05335,0.09415,0.0608,0.0458,0.03734,0.02327,0.0
3580.0,0.365,0.16422,0.09552,0.06007,0.10686,0.075,0.08,0.03,0.02333,0.0
3581.0,0.54924,0.18638,0.09049,0.05986,0.03711,0.03251,0.0194,0.01686,0.00814,0.0
3582.0,0.45544,0.18356,0.08442,0.09169,0.06421,0.04063,0.02272,0.0289,0.00856,0.01987
3583.0,0.54133,0.19682,0.10449,0.03409,0.02852,0.01867,0.01003,0.01409,0.00655,0.0454
3584.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3585.0,0.51098,0.13482,0.08719,0.06387,0.0709,0.04588,0.03643,0.02251,0.01134,0.01608
3586.0,0.45238,0.25193,0.08068,0.06047,0.05153,0.05807,0.01724,0.02338,0.00431,0.0
3587.0,0.48979,0.17277,0.11395,0.06389,0.05285,0.05588,0.02296,0.01782,0.00694,0.00314
3588.0,0.52941,0.1763,0.10921,0.06107,0.05207,0.03813,0.01428,0.0137,0.00345,0.00236
3589.0,0.59781,0.15379,0.07,0.0647,0.03781,0.02791,0.01536,0.01912,0.00677,0.00672
3590.0,0.52608,0.17898,0.08786,0.06186,0.05114,0.03444,0.02723,0.02277,0.00462,0.00503
3591.0,0.47364,0.1867,0.09934,0.08694,0.05705,0.04365,0.02,0.02023,0.00702,0.00543
3592.0,0.53895,0.19379,0.08006,0.05497,0.04996,0.04076,0.01933,0.01599,0.00619,0.0
3593.0,0.40365,0.21805,0.12953,0.05223,0.05775,0.03511,0.02229,0.02091,0.00793,0.05255
3594.0,0.54602,0.1125,0.15057,0.02986,0.02337,0.0,0.0,0.0,0.0,0.13769
3595.0,0.5212,0.15377,0.06425,0.03777,0.02217,0.01053,0.01275,0.00464,0.00124,0.17169
3596.0,0.55431,0.17155,0.07141,0.0753,0.04759,0.03564,0.01622,0.01969,0.00829,0.0
3597.0,0.64349,0.19093,0.04973,0.04259,0.01626,0.01935,0.00605,0.01047,0.00246,0.01866
3598.0,0.49652,0.23613,0.07741,0.06343,0.04427,0.03114,0.02231,0.0214,0.00739,0.0
3599.0,0.57392,0.23057,0.06794,0.0415,0.03356,0.02125,0.01267,0.01375,0.00484,0.0
3600.0,0.47496,0.19656,0.09306,0.11151,0.042,0.03569,0.02224,0.01784,0.00613,0.0
3601.0,0.52172,0.1771,0.09431,0.06955,0.04604,0.04464,0.01771,0.01897,0.00714,0.00282
3602.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3603.0,0.56449,0.22472,0.06908,0.04697,0.03694,0.02307,0.01426,0.01539,0.00508,0.0
3604.0,0.59783,0.18721,0.11062,0.04413,0.02419,0.01925,0.00895,0.00573,0.00209,0.0
3605.0,0.58555,0.24098,0.07098,0.04004,0.02428,0.02413,0.00684,0.00545,0.00176,0.0
3606.0,0.5799,0.21518,0.08309,0.044,0.02354,0.02454,0.01322,0.01072,0.00582,0.0
3607.0,0.57499,0.2007,0.08695,0.04986,0.03614,0.02143,0.0132,0.01158,0.00515,0.0
3608.0,0.59999,0.11765,0.12157,0.0902,0.07059,0.0,0.0,0.0,0.0,0.0
3609.0,0.61167,0.17413,0.08009,0.04838,0.03353,0.02011,0.01723,0.01042,0.00444,0.0
3610.0,0.48008,0.27192,0.0536,0.07024,0.04932,0.04834,0.0065,0.016,0.004,0.0
3611.0,0.39697,0.23708,0.09493,0.08448,0.04137,0.03807,0.01617,0.02316,0.00598,0.06177
3612.0,0.52759,0.21993,0.09552,0.05829,0.03521,0.0269,0.01543,0.01438,0.00675,0.0
3613.0,0.3872,0.27606,0.08991,0.05964,0.06585,0.05627,0.044,0.01947,0.0016,0.0
3614.0,0.47451,0.2306,0.10494,0.05982,0.05381,0.04204,0.01426,0.01545,0.00457,0.0
3615.0,0.48834,0.21018,0.08914,0.10183,0.05402,0.01959,0.01596,0.0137,0.00724,0.0
3616.0,0.40135,0.27907,0.13379,0.05795,0.04726,0.03918,0.01681,0.01746,0.00713,0.0
3617.0,0.70535,0.15472,0.03815,0.0247,0.02972,0.02171,0.01067,0.01034,0.00465,0.0
3618.0,0.59982,0.15088,0.11701,0.02769,0.03167,0.03623,0.01979,0.01134,0.00557,0.0
